county,county,fips_code,dem_2008,gop_2008,oth_2008,2008
CA,el dorado,06017,40529,50314,2083,2008
IA,clinton,19045,15018,9324,377,2008
IN,clark,18019,21953,25326,446,2008
IA,marion,19125,7421,9256,353,2008
KY,powell,21197,2065,2837,70,2008
KS,jefferson,20087,3542,5220,188,2008
GA,glynn,13127,12676,20479,186,2008
KY,jackson,21109,743,4407,74,2008
MS,issaquena,28055,579,364,7,2008
NE,wheeler,31183,96,334,10,2008
ND,pembina,38067,1494,1722,91,2008
ME,knox,23013,13728,8816,436,2008
KY,spencer,21215,2519,5378,152,2008
CO,garfield,08045,11357,11359,366,2008
KS,haskell,20081,278,1277,15,2008
KY,allen,21003,2024,5258,108,2008
PA,schuylkill,42107,28300,33767,990,2008
GA,houston,13153,22094,33392,445,2008
MO,camden,29029,7773,14074,286,2008
AL,clarke,01025,5914,7466,55,2008
OR,clackamas,41005,103476,83595,4807,2008
NY,delaware,36025,9462,10524,403,2008
TX,haskell,48207,699,1388,29,2008
OH,medina,39103,40924,48189,1338,2008
NC,warren,37185,7086,3063,46,2008
MO,douglas,29067,2140,4405,167,2008
IN,tippecanoe,18157,37781,29822,833,2008
OR,lincoln,41041,14258,8791,840,2008
GA,wilcox,13315,978,2159,26,2008
MT,meagher,30059,298,624,44,2008
KS,finney,20055,3275,6926,153,2008
NY,hamilton,36041,1225,2141,45,2008
IL,saline,17165,5083,6099,246,2008
NE,perkins,31135,310,1092,18,2008
AR,nevada,05099,1474,2062,99,2008
ID,gem,16045,2166,5585,196,2008
WA,thurston,53067,75882,48366,2461,2008
PA,susquehanna,42115,8381,10633,272,2008
NC,harnett,37085,16785,23579,341,2008
KS,cowley,20035,5012,8492,283,2008
NC,granville,37077,13074,11447,204,2008
MI,bay,26017,32589,23795,1044,2008
NJ,morris,34027,112275,132331,2310,2008
MI,marquette,26103,19635,12906,644,2008
NE,gosper,31073,260,776,12,2008
VA,smyth,51173,4239,7817,246,2008
TX,menard,48327,295,712,11,2008
IA,winnebago,19189,3254,2730,98,2008
GA,dodge,13091,2595,5543,74,2008
IN,blackford,18009,2677,2690,74,2008
WV,hancock,54029,5504,7518,198,2008
NC,mcdowell,37111,6571,11534,281,2008
VT,chittenden,50007,59611,22237,1592,2008
NV,storey,32029,1102,1247,43,2008
IN,owen,18119,3570,4415,185,2008
TX,armstrong,48011,128,856,6,2008
KS,saline,20169,8186,14165,437,2008
TX,dimmit,48127,2692,874,21,2008
SD,brule,46015,965,1407,67,2008
KS,marion,20115,1801,4159,99,2008
IL,madison,17119,68979,57177,2178,2008
SC,charleston,45019,82698,69822,1914,2008
IA,bremer,19017,6940,5741,190,2008
GA,taliaferro,13265,643,339,8,2008
IN,steuben,18151,6284,7674,188,2008
TN,giles,47055,4614,6902,173,2008
SC,horry,45051,38879,64609,1310,2008
FL,columbia,12023,9171,18670,287,2008
NV,carson city,32510,11623,11419,421,2008
OK,creek,40037,8318,20187,0,2008
MN,saint louis,27137,77351,38742,2721,2008
TN,roane,47145,7224,15658,394,2008
SD,ziebach,46137,554,312,25,2008
IN,vigo,18167,25040,18121,545,2008
TX,dewitt,48123,1716,4888,22,2008
NE,sioux,31165,117,603,12,2008
TX,hood,48221,5087,17299,210,2008
OR,marion,41047,61816,59059,3688,2008
OH,washington,39167,1238,17019,545,2008
KY,jessamine,21113,6236,13711,267,2008
GA,jones,13169,4572,7782,84,2008
IA,dickinson,19059,4625,5162,119,2008
NC,dare,37055,8074,9745,229,2008
ME,kennebec,23011,37238,27482,1266,2008
TX,jeff davis,48243,468,749,19,2008
MA,worcester,25027,202107,152101,9386,2008
TX,zapata,48505,1939,919,8,2008
MD,talbot,24041,9035,10995,298,2008
NC,northampton,37131,6903,3671,44,2008
LA,rapides parish,22079,20127,36611,783,2008
MO,stone,29209,5029,11147,211,2008
MA,franklin,25011,27919,9545,1065,2008
VA,manassas park city,51685,2463,1634,43,2008
MS,scott,28123,5025,6584,62,2008
MT,treasure,30103,156,314,16,2008
KS,smith,20183,446,1719,39,2008
MI,clare,26035,7496,6793,278,2008
NE,sarpy,31153,28010,38816,1196,2008
WI,chippewa,55017,16239,13492,500,2008
OH,erie,39043,23148,17432,649,2008
IA,warren,19181,12299,12144,437,2008
ID,idaho,16049,2017,5895,298,2008
LA,pointe coupee parish,22077,5516,6702,217,2008
IA,woodbury,19193,21983,22219,599,2008
CA,yuba,06115,8866,12007,528,2008
CA,orange,06059,549558,579064,25065,2008
GA,quitman,13239,597,509,8,2008
GA,grady,13131,3539,5775,51,2008
MI,arenac,26011,4155,3807,166,2008
SD,fall river,46047,1338,2348,123,2008
MO,putnam,29171,695,1591,53,2008
KY,woodford,21239,5027,7130,140,2008
MI,wexford,26165,7379,8044,281,2008
MO,scott,29201,6258,11563,205,2008
RI,bristol,44001,16162,9260,385,2008
UT,summit,49043,9532,6956,321,2008
GA,jenkins,13165,1482,1936,22,2008
IA,cerro gordo,19033,14405,9375,360,2008
MI,lenawee,26091,24640,22225,869,2008
GA,lamar,13171,2752,4873,63,2008
NE,sherman,31163,585,950,37,2008
FL,osceola,12097,59962,40086,622,2008
WA,mason,53045,15050,12600,656,2008
ND,traill,38097,2136,1845,60,2008
MD,baltimore city,24510,214385,28681,2902,2008
WV,monongalia,54061,17060,15775,542,2008
IL,wayne,17191,2547,5390,134,2008
TN,washington,47179,15941,32341,700,2008
GA,chatham,13051,62755,46829,654,2008
NY,tioga,36107,10172,12536,423,2008
MT,richland,30083,1203,3184,129,2008
VT,orange,50017,9799,5047,333,2008
IL,rock island,17161,42210,25364,827,2008
FL,indian river,12061,29710,40176,705,2008
CO,mesa,08077,24008,44578,1045,2008
NE,rock,31149,139,640,22,2008
WV,nicholas,54067,4357,4804,200,2008
WV,summers,54089,2290,2891,135,2008
KY,clinton,21053,761,3366,45,2008
GA,chattooga,13055,2596,5572,139,2008
MS,winston,28159,4653,5497,71,2008
AZ,greenlee,04011,1165,1712,36,2008
MA,hampden,25013,121454,71350,4916,2008
KY,hart,21099,2290,4397,131,2008
AR,franklin,05047,1869,4411,195,2008
CA,sutter,06101,13412,18911,618,2008
IL,hamilton,17065,1796,2353,115,2008
OK,okmulgee,40111,6191,8727,0,2008
MN,polk,27119,7850,7148,336,2008
NY,fulton,36035,9695,11709,420,2008
TX,ector,48135,9123,26199,284,2008
TN,sevier,47155,8604,24922,415,2008
KS,rawlins,20153,273,1247,29,2008
SC,chester,45023,7478,6318,185,2008
TX,ellis,48139,15333,38078,442,2008
MI,mecosta,26107,9101,9238,325,2008
WV,wirt,54105,782,1496,46,2008
MS,tallahatchie,28135,4105,2786,52,2008
KY,franklin,21073,11767,11911,401,2008
MN,freeborn,27047,9915,6955,410,2008
NJ,hunterdon,34019,29776,39092,981,2008
AR,sebastian,05131,13673,28637,902,2008
MT,garfield,30033,110,598,19,2008
PA,luzerne,42079,72492,61127,1556,2008
PA,huntingdon,42061,6621,11745,266,2008
GA,dooly,13093,2138,1991,31,2008
TX,hardin,48199,3939,16603,160,2008
IA,clayton,19043,5195,3651,143,2008
FL,palm beach,12099,361271,226037,3192,2008
SD,meade,46093,3751,7515,340,2008
KS,greeley,20071,151,591,3,2008
MS,tippah,28139,2623,6937,165,2008
MN,pine,27115,7084,6862,437,2008
AR,baxter,05005,6539,12852,590,2008
AL,russell,01113,10085,8705,125,2008
VA,rappahannock,51157,2105,2227,73,2008
KY,owen,21187,1694,2969,88,2008
FL,gilchrist,12041,1996,5656,167,2008
GA,dekalb,13089,254594,65581,2126,2008
IN,franklin,18047,3404,7018,188,2008
TX,tyler,48457,2166,5644,100,2008
TN,marshall,47117,5541,12989,259,2008
VA,buckingham,51029,3489,3428,77,2008
TX,travis,48453,254017,136981,6716,2008
IN,vanderburgh,18163,39423,37512,721,2008
GA,lumpkin,13187,2586,8326,163,2008
ND,benson,38005,1569,733,32,2008
KS,neosho,20133,2563,4473,156,2008
SD,douglas,46043,424,1293,39,2008
TN,lewis,47101,1804,2951,79,2008
MO,worth,29227,427,707,40,2008
MI,eaton,26045,30742,25900,974,2008
KY,larue,21123,1913,4153,112,2008
AR,phillips,05107,5695,3097,177,2008
CA,madera,06039,17952,23583,820,2008
MI,menominee,26109,5981,4855,236,2008
NJ,union,34039,141417,78768,1912,2008
SC,greenville,45045,70886,116363,3408,2008
WA,skagit,53057,30053,24687,1146,2008
KY,breckinridge,21027,3110,5281,131,2008
MT,daniels,30019,343,694,36,2008
IA,clarke,19039,2218,2118,107,2008
NC,wayne,37191,22671,26952,259,2008
CO,weld,08123,47292,56526,2048,2008
IN,noble,18113,7064,9673,237,2008
KY,bell,21013,2782,6681,135,2008
AZ,gila,04007,7884,14095,354,2008
NE,butler,31023,1190,2557,92,2008
MT,jefferson,30043,2582,3538,220,2008
TN,shelby,47157,256297,145458,2425,2008
SC,berkeley,45015,27755,36205,821,2008
MI,houghton,26061,7476,8101,395,2008
IN,ohio,18115,1158,1713,47,2008
MS,montgomery,28097,2609,3071,32,2008
KY,oldham,21185,10000,18997,319,2008
AL,colbert,01033,9703,14739,401,2008
AL,morgan,01103,13895,36014,633,2008
VT,caledonia,50005,8900,5472,356,2008
GA,turner,13287,1427,2096,30,2008
TX,williamson,48491,67691,88323,2389,2008
PA,cameron,42023,879,1323,43,2008
AL,greene,01063,4408,876,21,2008
PA,montgomery,42091,253393,165552,3474,2008
NC,haywood,37087,12730,14910,427,2008
WI,manitowoc,55071,22428,19234,752,2008
NH,grafton,33009,31446,17687,469,2008
TX,atascosa,48013,4415,5462,61,2008
IA,lucas,19117,2029,2330,112,2008
MO,lincoln,29113,10234,12924,392,2008
OK,texas,40139,923,5336,0,2008
NE,dundy,31057,218,783,18,2008
MO,lawrence,29109,5097,11263,277,2008
VA,tazewell,51185,5596,11201,264,2008
TX,irion,48235,164,644,9,2008
OH,allen,39003,19522,29940,801,2008
VA,virginia beach city,51810,98885,100319,2045,2008
GA,hart,13147,3365,6537,100,2008
OH,jackson,39079,5397,8219,377,2008
KS,mitchell,20123,701,2440,62,2008
KY,trigg,21221,2246,4189,92,2008
NE,hitchcock,31087,346,1001,32,2008
MN,lyon,27083,6110,6315,283,2008
PA,mckean,42083,6465,9224,258,2008
KY,estill,21065,1555,3685,74,2008
VA,york,51199,13700,19833,364,2008
GA,coweta,13077,15521,37571,457,2008
MI,shiawassee,26155,19397,16268,750,2008
WI,racine,55101,53408,45954,1280,2008
PA,clearfield,42033,14555,18662,596,2008
IA,ringgold,19159,1236,1401,52,2008
IN,randolph,18135,4839,5788,181,2008
MI,ottawa,26139,50828,83330,2110,2008
ND,mchenry,38049,981,1374,61,2008
MI,washtenaw,26161,130578,53946,2591,2008
CT,new london,09011,74776,48491,1607,2008
NE,stanton,31167,664,1781,50,2008
TX,eastland,48133,1271,5165,73,2008
NY,columbia,36021,17556,13337,540,2008
MI,oscoda,26135,1887,2320,121,2008
UT,duchesne,49013,911,4689,144,2008
FL,broward,12011,492640,237729,3530,2008
IA,lee,19111,9821,7062,341,2008
MI,keweenaw,26083,610,756,44,2008
AL,limestone,01083,9536,23598,417,2008
TX,austin,48015,2821,8786,114,2008
NE,brown,31017,311,1208,48,2008
WA,lewis,53041,13624,20278,803,2008
SD,hutchinson,46067,1242,2285,81,2008
AR,newton,05101,1182,2588,190,2008
PA,clarion,42031,6756,10737,273,2008
OK,pottawatomie,40125,7910,17753,0,2008
MI,barry,26015,13449,16431,685,2008
MN,mille lacs,27095,6072,7049,423,2008
IA,hamilton,19079,4018,3913,147,2008
MO,callaway,29027,7580,11389,352,2008
SD,lincoln,46083,8642,11803,322,2008
NM,colfax,35007,3490,2805,89,2008
CO,eagle,08037,13187,8179,286,2008
OK,jackson,40065,2264,6719,0,2008
TX,zavala,48507,3263,596,17,2008
NV,humboldt,32013,1909,3586,104,2008
WI,oconto,55083,9927,8755,286,2008
PA,carbon,42025,13464,12957,502,2008
CO,prowers,08099,1487,3043,85,2008
MS,rankin,28121,14372,48140,591,2008
MS,stone,28131,1996,5149,101,2008
IN,dubois,18037,8748,9526,291,2008
IA,poweshiek,19157,5519,4340,172,2008
MI,cass,26027,12083,11114,379,2008
KY,edmonson,21061,1652,3562,56,2008
OK,woodward,40153,1350,6404,0,2008
OR,tillamook,41057,7072,5757,468,2008
MS,choctaw,28019,1459,2624,45,2008
NC,pamlico,37137,2838,3823,51,2008
MO,andrew,29003,3345,5279,166,2008
SC,dillon,45033,7408,5874,135,2008
CA,san diego,06073,666581,541032,23434,2008
TX,freestone,48161,2034,5205,49,2008
IN,tipton,18159,3250,4452,125,2008
ID,jefferson,16051,1641,8540,260,2008
WV,cabell,54011,15292,18793,506,2008
FL,jefferson,12065,4088,3797,72,2008
MN,pipestone,27117,2023,2652,126,2008
NC,caldwell,37027,12081,22526,548,2008
FL,lafayette,12067,642,2679,38,2008
OH,noble,39121,2474,3450,248,2008
NC,yadkin,37197,4527,12409,211,2008
CO,washington,08121,529,1949,35,2008
IL,jefferson,17081,7462,9302,377,2008
GA,walton,13297,8469,27253,304,2008
ID,shoshone,16079,2521,2953,192,2008
MN,carlton,27017,11501,6549,399,2008
PA,cumberland,42041,48306,63739,1259,2008
MO,maries,29125,1599,2853,96,2008
KS,linn,20107,1425,3086,106,2008
MI,gladwin,26051,6590,6391,260,2008
NE,nance,31125,549,1116,42,2008
GA,oconee,13219,4825,12120,187,2008
OH,gallia,39053,4777,8247,294,2008
OH,fairfield,39045,29250,41580,1115,2008
MD,queen anne's,24035,8575,15087,383,2008
WY,campbell,56005,2990,13011,319,2008
VA,spotsylvania,51177,24897,28610,562,2008
VA,botetourt,51023,5693,11471,242,2008
NC,robeson,37155,23058,17433,343,2008
KY,pulaski,21199,5590,19862,314,2008
VA,clarke,51043,3457,3840,134,2008
IN,pike,18125,2700,3221,107,2008
GA,crawford,13079,1832,3358,50,2008
MN,isanti,27059,8248,11324,481,2008
AL,autauga,01001,6093,17403,145,2008
IA,harrison,19085,3555,3909,114,2008
WI,green lake,55047,4000,5393,143,2008
OH,montgomery,39113,145997,128679,3835,2008
MO,schuyler,29197,775,1139,69,2008
CO,conejos,08021,2154,1653,67,2008
KS,atchison,20005,3241,3791,159,2008
CO,teller,08119,4513,8146,247,2008
TX,reagan,48383,197,795,2,2008
TX,sabine,48403,1077,3749,48,2008
MD,saint mary's,24037,19023,24705,681,2008
MN,renville,27129,3904,3956,275,2008
IL,randolph,17157,7395,7538,269,2008
KY,letcher,21133,2623,5367,245,2008
WI,marquette,55077,4068,3654,124,2008
MI,macomb,26099,223784,187663,7769,2008
MT,golden valley,30037,124,343,24,2008
MN,olmsted,27109,38711,36202,1557,2008
OK,craig,40035,2073,3858,0,2008
NH,strafford,33017,37990,25021,538,2008
CA,merced,06047,34031,28704,1073,2008
MO,barton,29011,1455,4414,79,2008
MS,jones,28067,8846,20157,270,2008
MI,jackson,26075,37480,35692,1331,2008
GA,toombs,13279,2964,6658,66,2008
IA,adams,19003,1118,1046,42,2008
CA,kern,06029,93457,134793,4600,2008
GA,dade,13083,1612,4703,93,2008
NM,rio arriba,35039,12703,4086,151,2008
LA,saint martin parish,22099,9419,14443,390,2008
ID,benewah,16009,1407,2646,111,2008
WY,big horn,56003,1108,4045,157,2008
CA,sacramento,06067,316506,213583,11012,2008
OK,alfalfa,40003,411,2023,0,2008
AL,marengo,01091,5926,5516,29,2008
MS,jackson,28059,17781,35993,522,2008
MO,macon,29121,2784,4586,104,2008
TX,schleicher,48413,324,970,10,2008
ND,dickey,38021,1044,1525,51,2008
OK,muskogee,40101,11294,15289,0,2008
NY,allegany,36003,7016,11013,377,2008
AL,randolph,01111,3064,7175,145,2008
IA,sioux,19167,3030,13490,144,2008
NE,deuel,31049,243,732,18,2008
PA,lackawanna,42069,67520,39488,868,2008
IA,lyon,19119,1675,4471,71,2008
PA,montour,42093,3364,4574,85,2008
TX,titus,48449,3145,6028,72,2008
MA,norfolk,25021,200675,136841,7400,2008
WV,jackson,54035,4861,7148,216,2008
TN,cumberland,47035,7889,17436,387,2008
TX,nacogdoches,48347,8393,14828,170,2008
GA,ware,13299,4034,8311,71,2008
CO,morgan,08087,3813,6272,149,2008
OH,jefferson,39081,17635,17559,745,2008
TX,potter,48375,8939,20761,313,2008
SD,tripp,46123,914,1859,66,2008
NE,thomas,31171,51,331,8,2008
WV,clay,54015,1421,1755,89,2008
TN,tipton,47167,7931,17165,220,2008
TN,bradley,47011,9357,28333,501,2008
OH,pike,39131,6033,6162,311,2008
TX,hidalgo,48215,90261,39668,855,2008
NY,kings,36047,603525,151872,4451,2008
CA,mendocino,06045,27843,10721,1452,2008
KY,owsley,21189,381,1279,26,2008
LA,jackson parish,22049,2456,5190,90,2008
MN,pope,27121,3317,3069,150,2008
TX,nolan,48353,1521,3485,57,2008
GA,schley,13249,479,1252,7,2008
AR,saline,05125,12695,30981,977,2008
SD,sanborn,46111,500,669,38,2008
NE,garfield,31071,212,800,18,2008
MO,vernon,29217,3381,5334,163,2008
CA,siskiyou,06093,9292,11520,658,2008
MN,dodge,27039,4463,5468,283,2008
ND,burke,38013,286,640,17,2008
MO,randolph,29175,3984,6457,183,2008
CA,humboldt,06023,39692,21713,2322,2008
AL,marshall,01095,7038,25727,401,2008
MT,carbon,30009,2443,3108,195,2008
IN,bartholomew,18005,13567,17067,409,2008
KS,sumner,20191,3353,6737,247,2008
OH,wyandot,39175,4461,6270,246,2008
PA,erie,42049,75775,50351,1565,2008
GA,clarke,13059,29591,15333,586,2008
ND,oliver,38065,332,682,26,2008
VA,lancaster,51103,3235,3647,56,2008
KS,chautauqua,20019,401,1418,33,2008
OK,cherokee,40021,7194,9186,0,2008
TX,lamar,48277,5243,12952,167,2008
KS,marshall,20117,1784,3157,95,2008
NE,lincoln,31111,5046,10817,414,2008
MD,caroline,24011,4971,8015,232,2008
IL,mchenry,17111,72288,64845,2135,2008
IL,champaign,17019,48597,33871,1675,2008
OK,tulsa,40143,96133,158363,0,2008
NE,chase,31029,341,1477,26,2008
TX,cherokee,48073,4610,11695,112,2008
SD,bennett,46007,557,614,37,2008
IL,crawford,17033,3883,5070,176,2008
AL,escambia,01053,5188,9375,111,2008
IN,putnam,18133,6334,8086,226,2008
OH,huron,39077,12076,12884,622,2008
MI,kent,26081,149909,148336,4990,2008
NC,henderson,37089,20082,30930,602,2008
WA,clark,53011,95356,84212,3196,2008
PA,franklin,42055,21169,41906,566,2008
AL,coosa,01037,2273,3248,42,2008
WV,ohio,54069,8593,10694,253,2008
NV,eureka,32011,144,564,20,2008
VA,suffolk city,51800,22446,17165,297,2008
NV,lincoln,32017,518,1498,56,2008
AL,jackson,01071,6374,14083,417,2008
WA,skamania,53059,2817,2524,149,2008
TX,castro,48069,719,1562,10,2008
VA,amelia,51007,2488,3970,71,2008
NC,wilson,37195,19652,17375,164,2008
NC,polk,37149,4396,5990,176,2008
CA,napa,06055,38849,19484,1309,2008
GA,coffee,13069,4811,8872,64,2008
ND,mountrail,38061,1477,1406,55,2008
IA,cedar,19031,5221,4289,155,2008
MN,washington,27163,70277,64334,2448,2008
UT,tooele,49045,5830,10998,509,2008
MT,lake,30047,6766,6498,649,2008
WI,kewaunee,55061,5902,4711,174,2008
IL,peoria,17143,45906,34579,1219,2008
IL,macon,17115,25487,24948,781,2008
MO,texas,29215,3410,7215,226,2008
SD,grant,46051,1786,1951,93,2008
IL,lee,17103,7765,8258,295,2008
KS,gove,20063,261,1136,21,2008
