county,county,fips_code,dem_2016,gop_2016,oth_2016,2016
MI,monroe,26115,26859,43255,3987,2016
MN,goodhue,27049,9446,14041,2051,2016
WV,hardy,54031,1249,4544,229,2016
CO,custer,08027,797,2059,208,2016
TX,denton,48121,110000,169175,14112,2016
WA,grant,53025,7400,17813,1931,2016
IL,douglas,17041,1946,5695,448,2016
ID,owyhee,16073,591,3052,277,2016
NE,nemaha,31127,765,2068,202,2016
TX,nueces,48355,49102,50704,4152,2016
IA,cherokee,19035,1676,4188,322,2016
PA,monroe,42089,31930,31706,2308,2016
KS,cheyenne,20023,188,1172,49,2016
KS,wichita,20203,139,765,30,2016
GA,fulton,13121,281875,110372,14926,2016
CA,el dorado,06017,28026,37286,4540,2016
IA,clinton,19045,10079,11249,1420,2016
IN,clark,18019,18791,30012,2301,2016
IA,marion,19125,5469,10940,1145,2016
KY,powell,21197,1272,3513,167,2016
KS,jefferson,20087,2483,5112,556,2016
GA,glynn,13127,11738,21482,821,2016
KY,jackson,21109,482,4889,126,2016
MS,issaquena,28055,395,298,6,2016
NE,wheeler,31183,62,377,20,2016
ND,pembina,38067,681,2204,208,2016
ME,knox,23013,12440,9148,1433,2016
KY,spencer,21215,1921,7196,392,2016
CO,garfield,08045,11205,13071,2052,2016
KS,haskell,20081,228,1011,61,2016
KY,allen,21003,1349,6466,270,2016
PA,schuylkill,42107,16724,43937,2089,2016
GA,houston,13153,22460,35351,1748,2016
MO,camden,29029,4706,16721,755,2016
AL,clarke,01025,5712,7109,115,2016
OR,clackamas,41005,90187,79062,12887,2016
NY,delaware,36025,5825,11012,941,2016
TX,haskell,48207,314,1403,48,2016
OH,medina,39103,31582,53811,3967,2016
NC,warren,37185,6668,3302,153,2016
MO,douglas,29067,984,5486,194,2016
IN,tippecanoe,18157,27207,30711,3998,2016
OR,lincoln,41041,12300,9901,1834,2016
GA,wilcox,13315,852,2096,25,2016
MT,meagher,30059,191,728,51,2016
KS,finney,20055,3006,6155,570,2016
NY,hamilton,36041,752,1795,141,2016
IL,saline,17165,2551,8248,435,2016
NE,perkins,31135,160,1202,56,2016
AR,nevada,05099,1156,2001,76,2016
ID,gem,16045,1229,5980,743,2016
WA,thurston,53067,62130,44320,10389,2016
PA,susquehanna,42115,5065,13295,840,2016
NC,harnett,37085,16452,27278,1225,2016
KS,cowley,20035,3436,8016,719,2016
NC,granville,37077,12827,13500,593,2016
MI,bay,26017,21641,28327,2964,2016
NJ,morris,34027,114437,125376,9035,2016
MI,marquette,26103,16042,14646,2209,2016
NE,gosper,31073,165,792,43,2016
VA,smyth,51173,2661,9747,417,2016
TX,menard,48327,153,681,26,2016
IA,winnebago,19189,1920,3437,360,2016
GA,dodge,13091,1836,5021,138,2016
IN,blackford,18009,1243,3349,230,2016
WV,hancock,54029,3247,8870,525,2016
NC,mcdowell,37111,4645,14517,395,2016
VT,chittenden,50007,54463,18298,4502,2016
NV,storey,32029,752,1616,190,2016
IN,owen,18119,1946,6151,423,2016
TX,armstrong,48011,70,924,23,2016
KS,saline,20169,6084,13367,1755,2016
TX,dimmit,48127,2173,974,78,2016
SD,brule,46015,571,1565,152,2016
KS,marion,20115,1177,3928,360,2016
IL,madison,17119,50336,70295,7271,2016
SC,charleston,45019,89048,75233,11569,2016
IA,bremer,19017,5349,7199,802,2016
GA,taliaferro,13265,545,349,3,2016
IN,steuben,18151,3741,10127,662,2016
TN,giles,47055,2915,7964,241,2016
SC,horry,45051,36731,83819,3953,2016
FL,columbia,12023,7599,20359,738,2016
NV,carson city,32510,9610,13125,2281,2016
OK,creek,40037,5834,21539,1413,2016
MN,saint louis,27137,57769,44631,8860,2016
TN,roane,47145,4833,15863,884,2016
SD,ziebach,46137,352,368,46,2016
IN,vigo,18167,15922,21924,1723,2016
TX,dewitt,48123,1161,5510,151,2016
NE,sioux,31165,77,602,30,2016
TX,hood,48221,4001,21367,752,2016
OR,marion,41047,48803,54336,7665,2016
OH,washington,39167,7841,19901,1250,2016
KY,jessamine,21113,6144,15474,1674,2016
GA,jones,13169,3960,8304,260,2016
IA,dickinson,19059,3051,6743,453,2016
NC,dare,37055,7079,11283,647,2016
ME,kennebec,23011,29296,31753,4950,2016
TX,jeff davis,48243,422,694,59,2016
MA,worcester,25027,197126,157138,26708,2016
TX,zapata,48505,2056,1028,50,2016
MD,talbot,24041,7865,10098,768,2016
NC,northampton,37131,6113,3556,92,2016
LA,rapides parish,22079,18318,36814,1706,2016
MO,stone,29209,2886,13149,503,2016
MA,franklin,25011,24369,10327,3291,2016
VA,manassas park city,51685,3218,1732,264,2016
MS,scott,28123,3999,5742,126,2016
MT,treasure,30103,59,350,32,2016
KS,smith,20183,295,1635,84,2016
MI,clare,26035,4250,8507,628,2016
NE,sarpy,31153,27704,44649,5428,2016
WI,chippewa,55017,11875,17912,1684,2016
OH,erie,39043,15692,19301,1737,2016
IA,warren,19181,10371,14773,1772,2016
ID,idaho,16049,1196,6441,586,2016
LA,pointe coupee parish,22077,4764,6789,208,2016
IA,woodbury,19193,16102,24627,2204,2016
CA,yuba,06115,5115,8869,945,2016
CA,orange,06059,413982,371268,44956,2016
GA,quitman,13239,461,575,8,2016
GA,grady,13131,3005,6047,135,2016
MI,arenac,26011,2238,4704,515,2016
SD,fall river,46047,821,2511,231,2016
MO,putnam,29171,352,1936,54,2016
KY,woodford,21239,4958,7697,892,2016
MI,wexford,26165,4436,10000,843,2016
MO,scott,29201,3574,13168,502,2016
RI,bristol,44001,14532,8910,1249,2016
UT,summit,49043,10251,7160,2722,2016
GA,jenkins,13165,1108,1892,34,2016
IA,cerro gordo,19033,9840,11583,1210,2016
MI,lenawee,26091,16750,26428,2717,2016
GA,lamar,13171,2267,5183,125,2016
NE,sherman,31163,338,1143,72,2016
FL,osceola,12097,85287,50252,4442,2016
WA,mason,53045,11598,13256,2270,2016
ND,traill,38097,1239,2263,362,2016
MD,baltimore city,24510,178562,22726,7692,2016
WV,monongalia,54061,14568,18278,2887,2016
IL,wayne,17191,1048,6963,245,2016
TN,washington,47179,13003,34179,2229,2016
GA,chatham,13051,58998,43649,3366,2016
NY,tioga,36107,6852,12528,1176,2016
MT,richland,30083,669,3885,258,2016
VT,orange,50017,7522,4997,945,2016
IL,rock island,17161,32258,26969,3744,2016
FL,indian river,12061,28997,48564,2336,2016
CO,mesa,08077,20958,48129,5789,2016
NE,rock,31149,70,687,36,2016
WV,nicholas,54067,1821,7169,395,2016
WV,summers,54089,1186,3444,217,2016
KY,clinton,21053,547,3809,98,2016
GA,chattooga,13055,1612,6457,177,2016
MS,winston,28159,3778,4874,119,2016
AZ,greenlee,04011,1092,1892,259,2016
MA,hampden,25013,110313,78230,11677,2016
KY,hart,21099,1730,5320,211,2016
AR,franklin,05047,1376,5034,288,2016
CA,sutter,06101,7599,10947,1071,2016
IL,hamilton,17065,800,3205,138,2016
OK,okmulgee,40111,4379,8926,619,2016
MN,polk,27119,4712,8979,1007,2016
NY,fulton,36035,5805,12759,999,2016
TX,ector,48135,10225,24976,1172,2016
TN,sevier,47155,6293,28610,1277,2016
KS,rawlins,20153,160,1209,79,2016
SC,chester,45023,6582,7272,348,2016
TX,ellis,48139,16197,44807,2060,2016
MI,mecosta,26107,5827,10305,1017,2016
WV,wirt,54105,383,1903,124,2016
MS,tallahatchie,28135,3337,2462,71,2016
KY,franklin,21073,10717,11819,1304,2016
MN,freeborn,27047,6041,8808,1080,2016
NJ,hunterdon,34019,28797,38565,3220,2016
AR,sebastian,05131,12184,28769,2604,2016
MT,garfield,30033,34,653,28,2016
PA,luzerne,42079,51454,77508,3769,2016
PA,huntingdon,42061,4487,14369,640,2016
GA,dooly,13093,1860,1941,35,2016
TX,hardin,48199,2779,19600,389,2016
IA,clayton,19043,3236,5309,553,2016
FL,palm beach,12099,371411,270762,15062,2016
SD,meade,46093,2223,8441,957,2016
KS,greeley,20071,83,523,33,2016
MS,tippah,28139,1808,7182,153,2016
MN,pine,27115,4580,8191,958,2016
AR,baxter,05005,4163,14655,754,2016
AL,russell,01113,9577,9210,349,2016
VA,rappahannock,51157,1741,2532,171,2016
KY,owen,21187,1062,3745,190,2016
FL,gilchrist,12041,1457,6740,221,2016
GA,dekalb,13089,239131,47531,9209,2016
IN,franklin,18047,1967,8665,358,2016
TX,tyler,48457,1243,6601,125,2016
TN,marshall,47117,2848,8167,387,2016
VA,buckingham,51029,3128,3969,187,2016
TX,travis,48453,306475,126750,29286,2016
IN,vanderburgh,18163,28296,40422,3239,2016
GA,lumpkin,13187,2216,9613,495,2016
ND,benson,38005,842,927,171,2016
KS,neosho,20133,1464,4340,347,2016
SD,douglas,46043,214,1338,53,2016
TN,lewis,47101,890,3579,132,2016
MO,worth,29227,195,808,43,2016
MI,eaton,26045,24534,27608,3544,2016
KY,larue,21123,1278,4799,282,2016
AR,phillips,05107,4292,2443,159,2016
CA,madera,06039,13283,19221,1759,2016
MI,menominee,26109,3539,6704,522,2016
NJ,union,34039,145412,67582,6391,2016
SC,greenville,45045,73338,125595,12639,2016
WA,skagit,53057,17905,15541,2281,2016
KY,breckinridge,21027,1960,6484,321,2016
MT,daniels,30019,167,729,56,2016
IA,clarke,19039,1463,2706,236,2016
NC,wayne,37191,21520,27360,944,2016
CO,weld,08123,45869,75882,12039,2016
IN,noble,18113,3904,12198,788,2016
KY,bell,21013,1720,7764,230,2016
AZ,gila,04007,6746,13672,980,2016
NE,butler,31023,690,3068,156,2016
MT,jefferson,30043,1975,4099,461,2016
TN,shelby,47157,206640,114948,10273,2016
SC,berkeley,45015,30492,44223,4204,2016
MI,houghton,26061,6018,8475,1130,2016
IN,ohio,18115,686,2118,113,2016
MS,montgomery,28097,1775,2334,53,2016
KY,oldham,21185,10268,20469,2101,2016
AL,colbert,01033,7296,16718,612,2016
AL,morgan,01103,11216,37392,1383,2016
VT,caledonia,50005,6445,5533,988,2016
GA,turner,13287,1243,2094,53,2016
TX,williamson,48491,84252,104029,12243,2016
PA,cameron,42023,469,1495,60,2016
AL,greene,01063,4006,838,18,2016
PA,montgomery,42091,251063,160803,15623,2016
NC,haywood,37087,10414,18844,898,2016
WI,manitowoc,55071,14563,23234,2194,2016
NH,grafton,33009,28508,19010,2544,2016
TX,atascosa,48013,4635,8598,372,2016
IA,lucas,19117,1236,2873,188,2016
MO,lincoln,29113,5561,18111,1185,2016
OK,texas,40139,855,4615,301,2016
NE,dundy,31057,89,823,37,2016
MO,lawrence,29109,2898,13084,692,2016
VA,tazewell,51185,2895,15160,440,2016
TX,irion,48235,90,660,10,2016
OH,allen,39003,12815,29858,1963,2016
VA,virginia beach city,51810,76744,84389,10743,2016
GA,hart,13147,2583,7285,209,2016
OH,jackson,39079,3142,9618,479,2016
KS,mitchell,20123,469,2216,139,2016
KY,trigg,21221,1587,4928,225,2016
NE,hitchcock,31087,158,1216,66,2016
MN,lyon,27083,3825,7256,1048,2016
PA,mckean,42083,3802,11159,611,2016
KY,estill,21065,1108,4236,194,2016
VA,york,51199,12989,18823,2250,2016
GA,coweta,13077,16572,42513,2230,2016
MI,shiawassee,26155,12547,19232,2265,2016
WI,racine,55101,42506,46620,4552,2016
PA,clearfield,42033,7700,23909,1083,2016
IA,ringgold,19159,753,1820,111,2016
IN,randolph,18135,2446,7515,495,2016
MI,ottawa,26139,46276,90456,8673,2016
ND,mchenry,38049,474,1991,222,2016
MI,washtenaw,26161,128025,50335,8841,2016
CT,new london,09011,62951,54574,7002,2016
NE,stanton,31167,417,2173,158,2016
TX,eastland,48133,776,6008,151,2016
NY,columbia,36021,13123,12756,1376,2016
MI,oscoda,26135,1044,2843,175,2016
UT,duchesne,49013,500,5505,927,2016
FL,broward,12011,546956,258521,17360,2016
IA,lee,19111,6195,8762,936,2016
MI,keweenaw,26083,527,814,88,2016
AL,limestone,01083,9340,28824,1236,2016
TX,austin,48015,2319,9637,299,2016
NE,brown,31017,153,1380,46,2016
WA,lewis,53041,5750,12503,1068,2016
SD,hutchinson,46067,692,2517,156,2016
AR,newton,05101,699,2875,157,2016
PA,clarion,42031,4256,12545,680,2016
OK,pottawatomie,40125,6005,17826,1586,2016
MI,barry,26015,9109,19197,1959,2016
MN,mille lacs,27095,3709,8340,899,2016
IA,hamilton,19079,2715,4450,424,2016
MO,callaway,29027,4988,13052,1087,2016
SD,lincoln,46083,8076,15499,1656,2016
NM,colfax,35007,2118,2569,584,2016
CO,eagle,08037,12652,8153,1806,2016
OK,jackson,40065,1473,5969,364,2016
TX,zavala,48507,2633,692,65,2016
NV,humboldt,32013,1386,4521,526,2016
WI,oconto,55083,5886,13255,783,2016
PA,carbon,42025,8917,18714,1090,2016
CO,prowers,08099,1173,3508,297,2016
MS,rankin,28121,13741,46168,1447,2016
MS,stone,28131,1400,4810,158,2016
IN,dubois,18037,5389,13365,1163,2016
IA,poweshiek,19157,4272,4936,485,2016
MI,cass,26027,7270,14241,1761,2016
KY,edmonson,21061,979,4135,125,2016
OK,woodward,40153,871,6329,373,2016
OR,tillamook,41057,5701,6486,1074,2016
MS,choctaw,28019,1198,2763,59,2016
NC,pamlico,37137,2427,4225,120,2016
MO,andrew,29003,2045,6665,430,2016
SC,dillon,45033,5832,5637,227,2016
CA,san diego,06073,429338,298521,40524,2016
TX,freestone,48161,1461,5995,152,2016
IN,tipton,18159,1587,5589,334,2016
ID,jefferson,16051,976,8436,2059,2016
WV,cabell,54011,11306,19648,1747,2016
FL,jefferson,12065,3537,3930,174,2016
MN,pipestone,27117,1127,3338,314,2016
NC,caldwell,37027,8403,26499,845,2016
FL,lafayette,12067,515,2795,65,2016
OH,noble,39121,1201,4441,233,2016
NC,yadkin,37197,3140,13815,395,2016
CO,washington,08121,289,2284,135,2016
IL,jefferson,17081,4408,11681,729,2016
GA,walton,13297,8279,31093,1053,2016
ID,shoshone,16079,1384,3297,439,2016
MN,carlton,27017,8460,8160,1439,2016
PA,cumberland,42041,44282,65649,5137,2016
MO,maries,29125,794,3559,145,2016
KS,linn,20107,721,3377,181,2016
MI,gladwin,26051,3794,8124,554,2016
NE,nance,31125,280,1257,62,2016
GA,oconee,13219,5253,12885,892,2016
OH,gallia,39053,2564,9567,457,2016
OH,fairfield,39045,24150,43163,3229,2016
MD,queen anne's,24035,7316,16211,1106,2016
WY,campbell,56005,1324,15778,833,2016
VA,spotsylvania,51177,24204,34619,3260,2016
VA,botetourt,51023,4492,13369,780,2016
NC,robeson,37155,18377,20294,783,2016
KY,pulaski,21199,4208,22900,907,2016
VA,clarke,51043,3047,4657,427,2016
IN,pike,18125,1297,4398,282,2016
GA,crawford,13079,1419,3632,106,2016
MN,isanti,27059,5656,13635,1584,2016
AL,autauga,01001,5908,18110,643,2016
IA,harrison,19085,2123,4892,363,2016
WI,green lake,55047,2700,6210,405,2016
OH,montgomery,39113,117661,120766,11133,2016
MO,schuyler,29197,354,1505,74,2016
CO,conejos,08021,1753,1885,332,2016
KS,atchison,20005,1946,3977,470,2016
CO,teller,08119,3547,9580,1076,2016
TX,reagan,48383,167,709,24,2016
TX,sabine,48403,614,3992,36,2016
MD,saint mary's,24037,15786,26889,2494,2016
MN,renville,27129,2117,4890,556,2016
IL,randolph,17157,3421,9992,619,2016
KY,letcher,21133,1542,7293,296,2016
WI,marquette,55077,2808,4712,293,2016
MI,macomb,26099,176238,224589,17946,2016
MT,golden valley,30037,71,365,32,2016
MN,olmsted,27109,36266,35668,7343,2016
OK,craig,40035,1249,4279,250,2016
NH,strafford,33017,34884,29064,3952,2016
CA,merced,06047,21856,18486,2181,2016
MO,barton,29011,795,4958,179,2016
MS,jones,28067,7748,20076,426,2016
MI,jackson,26075,25795,39793,3979,2016
GA,toombs,13279,2338,6612,158,2016
IA,adams,19003,565,1393,124,2016
CA,kern,06029,64980,95064,8690,2016
GA,dade,13083,965,5047,226,2016
NM,rio arriba,35039,9534,3583,1650,2016
LA,saint martin parish,22099,8266,16872,611,2016
ID,benewah,16009,780,3101,311,2016
WY,big horn,56003,594,4067,418,2016
CA,sacramento,06067,217211,133829,22393,2016
OK,alfalfa,40003,216,1931,109,2016
AL,marengo,01091,5607,5224,117,2016
MS,jackson,28059,13087,31204,1174,2016
MO,macon,29121,1518,5794,267,2016
TX,schleicher,48413,209,819,26,2016
ND,dickey,38021,551,1656,165,2016
OK,muskogee,40101,7969,15029,1195,2016
NY,allegany,36003,4473,11712,926,2016
AL,randolph,01111,2290,7697,143,2016
IA,sioux,19167,2289,14761,939,2016
NE,deuel,31049,120,809,48,2016
PA,lackawanna,42069,51593,48102,3045,2016
IA,lyon,19119,917,5188,231,2016
PA,montour,42093,2851,5274,410,2016
TX,titus,48449,2538,6405,233,2016
MA,norfolk,25021,219129,119171,19481,2016
WV,jackson,54035,2648,8959,501,2016
TN,cumberland,47035,5202,20410,686,2016
TX,nacogdoches,48347,6822,14751,857,2016
GA,ware,13299,3436,8508,206,2016
CO,morgan,08087,3128,8104,656,2016
OH,jefferson,39081,9483,20668,1195,2016
TX,potter,48375,7620,19499,1211,2016
SD,tripp,46123,462,2069,99,2016
NE,thomas,31171,30,344,13,2016
WV,clay,54015,566,2289,103,2016
TN,tipton,47167,5779,16893,700,2016
TN,bradley,47011,7070,29761,1561,2016
OH,pike,39131,3443,7669,401,2016
TX,hidalgo,48215,118739,48608,5643,2016
NY,kings,36047,595086,133653,17556,2016
CA,mendocino,06045,6905,3571,959,2016
KY,owsley,21189,256,1474,27,2016
LA,jackson parish,22049,2139,5169,156,2016
MN,pope,27121,2106,3793,395,2016
TX,nolan,48353,1029,3551,164,2016
GA,schley,13249,401,1472,36,2016
AR,saline,05125,13247,35852,2872,2016
SD,sanborn,46111,241,819,63,2016
NE,garfield,31071,121,819,28,2016
MO,vernon,29217,1706,6526,344,2016
CA,siskiyou,06093,5252,8392,995,2016
MN,dodge,27039,3102,6527,935,2016
ND,burke,38013,118,879,34,2016
MO,randolph,29175,2283,7529,497,2016
CA,humboldt,06023,19596,10883,3157,2016
AL,marshall,01095,4913,29217,835,2016
MT,carbon,30009,1824,3729,370,2016
IN,bartholomew,18005,9841,20637,1911,2016
KS,sumner,20191,2039,6844,611,2016
OH,wyandot,39175,2484,7346,566,2016
PA,erie,42049,54820,57168,5252,2016
GA,clarke,13059,29514,12691,2016,2016
ND,oliver,38065,119,827,56,2016
VA,lancaster,51103,2862,3520,217,2016
KS,chautauqua,20019,236,1552,57,2016
OK,cherokee,40021,5455,9992,1040,2016
TX,lamar,48277,3579,14546,412,2016
KS,marshall,20117,1060,3250,268,2016
NE,lincoln,31111,2878,11992,804,2016
MD,caroline,24011,3747,8999,536,2016
IL,mchenry,17111,59827,71117,9201,2016
IL,champaign,17019,49694,33235,6267,2016
OK,tulsa,40143,87663,143985,14909,2016
NE,chase,31029,171,1621,59,2016
TX,cherokee,48073,3466,12896,339,2016
SD,bennett,46007,412,666,71,2016
IL,crawford,17033,1969,6146,392,2016
AL,escambia,01053,4698,10282,233,2016
IN,putnam,18133,3356,10637,687,2016
OH,huron,39077,7080,15930,1322,2016
MI,kent,26081,138567,147959,19744,2016
NC,henderson,37089,19664,35535,1611,2016
WA,clark,53011,88507,88266,13880,2016
PA,franklin,42055,17322,49554,2469,2016
AL,coosa,01037,1780,3376,67,2016
WV,ohio,54069,5452,11077,1290,2016
NV,eureka,32011,74,723,57,2016
VA,suffolk city,51800,23012,17206,1711,2016
NV,lincoln,32017,285,1671,176,2016
AL,jackson,01071,3663,16643,479,2016
WA,skamania,53059,2098,2789,421,2016
TX,castro,48069,526,1413,57,2016
VA,amelia,51007,2150,4704,181,2016
NC,wilson,37195,19527,17410,656,2016
NC,polk,37149,3715,6738,270,2016
CA,napa,06055,20454,9335,1745,2016
GA,coffee,13069,4090,9575,231,2016
ND,mountrail,38061,1211,2551,247,2016
IA,cedar,19031,3578,5275,533,2016
MN,washington,27163,67086,64429,11328,2016
UT,tooele,49045,4015,9693,5197,2016
MT,lake,30047,4703,7453,742,2016
WI,kewaunee,55061,3623,6616,503,2016
IL,peoria,17143,37436,35299,4730,2016
IL,macon,17115,18211,26782,2290,2016
MO,texas,29215,1728,8875,332,2016
SD,grant,46051,970,2381,211,2016
IL,lee,17103,5499,8597,1119,2016
KS,gove,20063,149,1127,52,2016
